Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
11/22/2019 01:00:56,37.36667,9.33701,259.238,10.38503,11.18138,0.51709,
11/22/2019 00:00:56,34.00533,10.30162,272.356,12.72245,14.41011,1.38342,
11/21/2019 23:00:56,34.218,10.80588,542.414,25.85088,32.72707,4.71387,
11/21/2019 22:00:56,32.4965,11.92128,379.502,30.80359,38.74222,5.28118,
11/21/2019 21:00:56,35.342,10.00181,378.13,24.57502,27.30585,1.79107,
11/21/2019 20:00:56,42.15183,13.52251,410.928,19.16429,22.08902,1.90375,
11/21/2019 19:00:56,46.41517,13.24291,506.956,17.20673,22.10017,3.65643,
11/21/2019 18:00:56,41.26567,15.34954,471.264,12.84832,16.89093,2.58495,
11/21/2019 17:00:56,43.04233,41.24062,360.632,29.49069,54.09144,16.09295,
11/21/2019 16:00:56,46.04617,,335.76,40.19024,91.58384,32.97234,
11/21/2019 15:00:56,40.2035,,321.818,36.39428,96.15034,38.43566,
11/21/2019 14:00:56,43.3485,19.84263,331.926,15.16439,27.58857,8.19882,
11/21/2019 13:00:56,60.98033,29.15392,408.184,33.45649,71.32015,25.16508,
11/21/2019 12:00:56,78.30517,21.71243,618.372,41.37281,111.39567,45.87858,
11/21/2019 11:00:56,59.187,14.70247,1437.28,47.20314,233.37681,121.56483,
11/21/2019 10:00:56,39.031,14.38625,1424.158,37.89807,146.80527,70.14874,
11/21/2019 09:00:56,31.77967,12.74042,512.586,29.05188,54.40915,16.48492,
11/21/2019 08:00:56,29.24833,12.12706,490.444,25.67848,63.83881,24.85479,
11/21/2019 07:00:56,36.53729,12.68321,410.082,14.5449,19.34211,3.15117,
11/21/2019 06:00:56,40.32083,13.30057,582.83,26.59847,41.62679,9.84777,
11/21/2019 05:00:56,45.4485,12.57012,723.318,30.49513,53.35085,14.88024,
11/21/2019 04:00:56,52.69967,13.71435,671.116,27.28998,47.39466,13.12031,
11/21/2019 03:00:56,52.07254,13.05176,1167.484,32.4954,91.11572,38.2299,
11/21/2019 02:00:56,44.20593,12.65084,979.972,36.07458,79.24475,28.20174,
11/21/2019 01:00:56,42.9335,13.18792,760.21,38.89996,75.31527,23.76221,
11/21/2019 00:00:56,56.491,13.77378,681.768,31.82269,55.54169,15.50541,
11/20/2019 23:00:56,61.96667,14.89805,959.746,37.7706,94.26001,36.87421,
11/20/2019 22:00:56,54.12117,15.22092,906.714,43.09393,100.54379,36.78442,
11/20/2019 21:00:56,53.75967,16.17932,865.9821,50.70327,85.60704,22.91321,
11/20/2019 20:00:56,55.79267,20.14318,1207.92,50.16298,78.17004,18.27994,
11/20/2019 19:00:56,52.514,30.69348,645.948,41.43973,59.21209,11.61809,
11/20/2019 18:00:56,58.71717,31.13281,629.086,39.0663,76.57783,25.10336,
11/20/2019 17:00:56,55.89917,42.525,565.154,33.36759,68.97922,22.80036,
11/20/2019 16:00:56,48.077,,497.792,33.35516,83.23,32.45858,
11/20/2019 15:00:56,47.91431,21.5235,395.29,28.21889,53.61312,16.5691,
11/20/2019 14:00:56,60.48051,21.44899,389.548,23.14062,47.64481,15.87015,
11/20/2019 13:00:56,58.04932,18.58886,373.146,13.71892,20.5967,4.48359,
11/20/2019 12:00:56,48.67847,16.2831,381.624,17.0031,26.14118,5.9563,
11/20/2019 11:00:56,41.56254,15.67877,704.702,40.42159,122.13983,53.39571,
11/20/2019 10:00:56,33.37644,,524.57,31.45814,53.06597,14.04558,
11/20/2019 09:00:56,29.54034,,505.708,27.70998,46.03937,12.05807,
11/20/2019 08:00:56,30.74186,,404.846,16.76314,21.68431,3.31515,
11/20/2019 07:00:56,35.38712,,321.754,6.87141,7.51129,0.4151,
11/20/2019 06:00:56,37.6561,,454.592,8.51191,10.30632,1.23328,
11/20/2019 05:00:56,43.92898,,467.43,9.76905,11.75529,1.34718,
11/20/2019 04:00:56,48.60356,,595.348,8.80285,11.40285,1.69343,
11/20/2019 03:00:56,53.5878,,637.166,16.4534,19.6219,2.12801,
11/20/2019 02:00:56,64.4722,,623.774,19.58407,23.82894,2.77748,
11/20/2019 01:00:56,68.88695,,854.462,30.81762,54.17875,15.31752,
11/20/2019 00:00:56,63.45259,,842.44,32.57283,54.55032,14.13038,
11/19/2019 23:00:56,55.51186,,852.278,42.5232,65.83303,15.17828,
11/19/2019 22:00:56,52.50542,,798.426,39.99044,52.36809,8.13231,
11/19/2019 21:00:56,49.73186,,697.294,43.20068,55.75233,8.30086,
11/19/2019 20:00:56,52.95576,,634.972,35.84618,44.00404,5.31887,
11/19/2019 19:00:56,58.91746,11.94656,572.37,54.71022,101.62613,30.14189,
11/19/2019 18:00:56,60.34883,7.81624,565.808,37.32925,66.43881,19.12191,
11/19/2019 17:00:56,59.10867,25.71812,645.896,50.33914,108.81351,38.99577,
11/19/2019 16:00:56,61.399,13.93433,727.144,41.42699,91.0453,32.45837,
11/19/2019 15:00:56,89.89133,6.9665,723.792,33.15695,77.12657,28.06789,
11/19/2019 14:00:56,107.3,24.05721,540,48.65498,197.67021,96.94968,
11/19/2019 13:00:56,168.14962,36.42776,1493.658,55.63952,328.62181,177.64014,
11/19/2019 12:00:56,144.30102,13.64516,1139.686,48.33154,298.24268,163.02925,
11/19/2019 11:00:56,97.19667,,1225.784,42.20071,371.77342,214.82027,
11/19/2019 10:00:56,72.34356,,1342.222,41.16695,355.32735,204.92928,
11/19/2019 09:00:56,68.15317,,1022.97,38.79225,269.50596,150.47009,
11/19/2019 08:00:56,65.82949,,802.3879,29.69623,170.17055,91.64598,
11/19/2019 07:00:56,68.578,,924.286,31.57286,139.815,70.81422,
11/19/2019 06:00:56,77.45763,,865.7939,30.77045,131.46466,65.67949,
11/19/2019 05:00:56,75.80567,,1347.682,32.33383,183.52332,98.15802,
11/19/2019 04:00:56,89.78983,,1258.84,32.01548,176.27365,94.09405,
11/19/2019 03:00:56,103.71322,,1580.558,37.83625,221.40291,119.71096,
11/19/2019 02:00:56,99.44717,,1578.096,40.16985,228.92886,123.11236,
11/19/2019 01:00:56,98.11,,1801.954,39.68388,258.207,142.51838,
11/19/2019 00:00:56,98.28167,,1651.072,46.74681,278.19887,150.993,
11/18/2019 23:00:56,96.43967,,1647.79,46.06167,263.28845,141.51683,
11/18/2019 22:00:56,93.2855,,1412.448,40.57328,217.76246,115.71848,
11/18/2019 21:00:56,97.43167,,1233.956,48.56512,236.23302,122.19104,
11/18/2019 20:00:56,118.07083,,1003.264,56.09553,245.83253,123.99628,
11/18/2019 19:00:56,121.88186,,624.692,57.49129,225.4112,109.75429,
11/18/2019 18:00:56,97.89533,,1231.76,54.22266,193.98445,91.09091,
11/18/2019 17:00:56,103.83917,,687.558,53.21988,167.358,74.26134,
11/18/2019 16:00:56,113.25021,,760.326,44.89376,119.53458,48.67519,
11/18/2019 15:00:56,,,,,,,
11/18/2019 14:00:56,,,,,,,
11/18/2019 13:00:56,,,,,,,
11/18/2019 12:00:56,,,,,,,
11/18/2019 11:00:56,,,,,,,
11/18/2019 10:00:56,,,,,,,
11/18/2019 09:00:56,,,,,,,
11/18/2019 08:00:56,,,,,,,
11/18/2019 07:00:56,,,,,,,
11/18/2019 06:00:56,,,,,,,
11/18/2019 05:00:56,,,,,,,
11/18/2019 04:00:56,,,,,,,
11/18/2019 03:00:56,,,,,,,
11/18/2019 02:00:56,,,,,,,
11/18/2019 01:00:56,,,,,,,
11/18/2019 00:00:56,,,,,,,
11/17/2019 23:00:56,,,,,,,
11/17/2019 22:00:56,,,,,,,
11/17/2019 21:00:56,,,,,,,
11/17/2019 20:00:56,,,,,,,
11/17/2019 19:00:56,,,,,,,
11/17/2019 18:00:56,,,,,,,
11/17/2019 17:00:56,,,,,,,
11/17/2019 16:00:56,,,,,,,
11/17/2019 15:00:56,,,,,,,
11/17/2019 14:00:56,,,,,,,
11/17/2019 13:00:56,,,,,,,
11/17/2019 12:00:56,,,,,,,
11/17/2019 11:00:56,,,,,,,
11/17/2019 10:00:56,,,,,,,
11/17/2019 09:00:56,,,,,,,
11/17/2019 08:00:56,,,,,,,
11/17/2019 07:00:56,,,,,,,
11/17/2019 06:00:56,32.19,2.34168,222.228,3.65738,,2.44056,
11/17/2019 05:00:56,30.94356,,233.786,6.00145,8.50713,1.64708,
11/17/2019 04:00:56,27.65847,,231.864,6.5964,9.3535,1.80192,
11/17/2019 03:00:56,29.9031,,245.532,9.42584,12.90568,2.26954,
11/17/2019 02:00:56,36.75644,,245.53,14.54618,23.25852,5.60402,
11/17/2019 01:00:56,36.78814,,280.788,18.968,23.57942,2.99322,
11/17/2019 00:00:56,40.00966,,320.416,22.81239,28.49804,3.69715,
11/16/2019 23:00:56,39.71288,,295.814,19.77582,25.19665,3.53566,
11/16/2019 22:00:56,39.27068,,339.822,22.16104,28.6459,4.23377,
11/16/2019 21:00:56,45.46068,,346.93,21.81592,31.28287,6.3067,
11/16/2019 20:00:56,43.28102,,366.878,23.00614,30.55535,4.9269,
11/16/2019 19:00:56,39.30085,,310.026,15.60065,24.46468,5.90849,
11/16/2019 18:00:56,34.89339,,266.014,13.42447,29.39541,10.28027,
11/16/2019 17:00:56,35.68914,,237.042,9.80378,21.69823,7.83282,
11/16/2019 16:00:56,41.96492,,250.43,10.45864,26.90309,10.72583,
11/16/2019 15:00:56,50.21034,,292.708,14.58986,37.98921,15.1947,
11/16/2019 14:00:56,46.72831,,327.756,21.75314,50.99878,18.89288,
11/16/2019 13:00:56,46.61966,,392.284,18.84227,40.688,14.17506,
11/16/2019 12:00:56,52.37133,,334.962,34.9265,85.35072,32.94512,
11/16/2019 11:00:56,59.66695,,551.71,36.38536,172.94422,89.21204,
11/16/2019 10:00:56,46.295,,863.308,31.40205,250.17213,142.58925,
11/16/2019 09:00:56,41.97203,,612.386,30.59103,197.56473,108.74734,
11/16/2019 08:00:56,43.33533,,445.654,28.41391,141.83057,74.95364,
11/16/2019 07:00:56,37.74881,,600.902,20.04262,72.982,34.47498,
11/16/2019 06:00:56,41.511,,334.13,30.60634,94.72112,41.82916,
11/16/2019 05:00:56,57.24633,,585.318,28.54712,94.70741,43.14246,
11/16/2019 04:00:56,55.61933,,934.0959,31.23029,128.97141,63.76036,
11/16/2019 03:00:56,51.20593,,872.864,33.80862,111.34723,50.35531,
11/16/2019 02:00:56,67.57508,,875.322,36.41939,118.45254,53.50461,
11/16/2019 01:00:56,73.42933,,907.3,38.3987,133.90628,62.50733,
11/16/2019 00:00:56,69.94407,,1025.928,36.92169,152.03045,75.07667,
11/15/2019 23:00:56,80.87133,,681.526,38.55516,114.57533,49.46371,
11/15/2019 22:00:56,71.88627,,731.264,45.2457,160.15868,74.78321,
11/15/2019 21:00:56,64.68467,,890.6219,55.27273,229.10891,112.86597,
11/15/2019 20:00:56,50.828,,707.76,60.82614,220.51478,104.06527,
11/15/2019 19:00:56,53.65833,,375.928,60.87234,193.01513,85.72896,
11/15/2019 18:00:56,50.696,,294.136,53.87474,102.1776,31.49215,
11/15/2019 17:00:56,47.23533,,290.854,49.90224,97.10251,30.63692,
11/15/2019 16:00:56,39.00933,,293.862,40.88706,78.54666,24.5598,
11/15/2019 15:00:56,39.059,,300.97,36.31304,68.61129,20.91897,
11/15/2019 14:00:56,51.57167,,212.128,27.2307,61.66614,22.57714,
11/15/2019 13:00:56,67.91831,,438.676,38.30278,105.50129,43.88484,
11/15/2019 12:00:56,64.30367,,1135.724,43.69844,234.66199,124.46951,
11/15/2019 11:00:56,61.15441,,1472.742,40.3005,321.99896,183.27866,
11/15/2019 10:00:56,46.77067,,937.55,34.53008,231.29783,128.51811,
11/15/2019 09:00:56,39.0761,,728.448,30.48365,185.57553,100.7046,
11/15/2019 08:00:56,41.86983,,514.156,25.13834,99.4326,48.49999,
11/15/2019 07:00:56,42.14831,,407.824,23.17185,48.84969,16.74534,
11/15/2019 06:00:56,38.95746,,509.502,24.11924,75.21426,33.32046,
11/15/2019 05:00:56,40.30627,,438.71,26.61504,53.49043,17.53594,
11/15/2019 04:00:56,41.91492,,368.788,29.58438,51.13485,14.06221,
11/15/2019 03:00:56,42.49576,,340.086,28.7995,57.53654,18.71747,
11/15/2019 02:00:56,51.48441,,556.564,31.30964,78.28302,30.54256,
11/15/2019 01:00:56,61.05627,,811.312,40.53822,143.99495,67.33135,
11/15/2019 00:00:56,56.3222,,1021.23,40.89927,156.73875,75.77957,
11/14/2019 23:00:56,56.19966,,775.228,40.66951,104.04371,41.25138,
11/14/2019 22:00:56,66.98475,,670.266,46.29685,134.33808,57.16186,
11/14/2019 21:00:56,66.27254,,995.254,54.88237,222.44654,109.18088,
11/14/2019 20:00:56,59.97,,1031.882,50.60554,177.40301,82.59006,
11/14/2019 19:00:56,,,584.65,48.93302,121.87088,47.38923,
11/14/2019 18:00:56,,,,,,,
11/14/2019 17:00:56,68.47,,509.156,48.00591,,56.02963,
11/14/2019 16:00:56,69.14119,,435.464,42.32212,100.64704,38.03994,
11/14/2019 15:00:56,73.87576,,460.062,42.76719,100.32604,37.56324,
11/14/2019 14:00:56,74.31695,,675.44,47.41718,111.35322,41.68667,
11/14/2019 13:00:56,74.34237,,844.638,43.49131,140.31945,62.72389,
11/14/2019 12:00:56,80.85983,,1093.636,36.27191,123.32782,56.78672,
11/14/2019 11:00:56,62.03644,,1484.684,33.45352,198.37701,107.83599,
11/14/2019 10:00:56,55.38068,,1076.412,34.63429,141.13747,69.47702,
11/14/2019 09:00:56,51.71,,1444.59,30.15548,175.3202,94.95032,
11/14/2019 08:00:56,54.83417,,759.888,25.31966,109.0984,54.63897,
11/14/2019 07:00:56,66.37678,,827.676,23.20747,101.3274,50.96281,
11/14/2019 06:00:56,74.5722,,1006.164,27.15526,155.55363,83.65105,
11/14/2019 05:00:56,58.73776,,971.442,32.79501,167.26527,87.69424,
11/14/2019 04:00:56,63.67322,,796.51,32.66927,98.39662,42.83009,
11/14/2019 03:00:56,70.3605,,974.718,36.2665,152.83604,76.02481,
11/14/2019 02:00:56,72.06,,1362.036,38.36639,182.95323,94.13021,
11/14/2019 01:00:56,91.86267,,1117.674,37.27571,171.56631,87.64165,
11/14/2019 00:00:56,99.19288,,1571.952,37.84464,249.94939,138.28939,
11/13/2019 23:00:56,101.843,,1242.85,44.64711,250.08992,133.98163,
11/13/2019 22:00:56,90.15983,,1285.488,50.39643,283.93805,152.07144,
11/13/2019 21:00:56,72.267,,1519.736,50.76487,271.53172,144.02227,
11/13/2019 20:00:56,66.92847,,1106.724,50.14009,180.01193,84.61851,
11/13/2019 19:00:56,63.49915,,600.512,47.05497,143.27221,62.59857,
11/13/2019 18:00:56,65.5261,,677.86,47.8,193.77833,95.13467,
11/13/2019 17:00:56,63.8322,,769.698,49.3996,196.60777,96.07491,
11/13/2019 16:00:56,63.33068,,681.136,43.95526,109.78831,42.80972,
11/13/2019 15:00:56,58.78433,,660.364,41.48052,101.15181,38.94568,
11/13/2019 14:00:56,59.21217,,630.292,35.72636,87.50502,33.85272,
11/13/2019 13:00:56,62.96,,730.06,31.22296,97.34158,43.19825,
11/13/2019 12:00:56,56.97559,,907.728,36.7898,157.30916,78.20394,
11/13/2019 11:00:56,47.46667,,937.3361,30.04357,96.28545,43.17426,
11/13/2019 10:00:56,45.49417,,809.914,28.22941,84.76884,36.87441,
11/13/2019 09:00:56,45.68644,,786.902,29.1153,54.82309,16.7788,
11/13/2019 08:00:56,43.576,,573.98,21.93861,32.75033,7.05615,
11/13/2019 07:00:56,44.74898,,727.858,14.20074,20.41538,4.05566,
11/13/2019 06:00:56,52.9055,,856.326,16.22842,23.51792,4.69017,
11/13/2019 05:00:56,57.98814,,870.264,25.80722,38.84642,8.49415,
11/13/2019 04:00:56,55.18217,,921.372,32.55913,48.87709,10.63442,
11/13/2019 03:00:56,56.37288,,701.61,34.67189,47.0164,8.04939,
11/13/2019 02:00:56,60.46407,,660.608,50.40637,80.90755,19.95366,
11/13/2019 01:00:56,59.44367,,956.0861,51.99843,98.41351,30.26677,
11/13/2019 00:00:56,51.12932,,960.454,48.92649,102.02496,34.41491,
11/12/2019 23:00:56,49.328,,769.942,43.82909,64.63548,13.57297,
11/12/2019 22:00:56,41.48948,,511.09,39.45914,53.96015,9.51794,
11/12/2019 21:00:56,33.52933,,422.258,39.66571,57.79466,11.90989,
11/12/2019 20:00:56,40.33207,,345.176,25.13567,40.74281,10.3183,
11/12/2019 19:00:56,45.68867,,353.644,32.7959,56.32115,15.4894,
11/12/2019 18:00:56,44.36603,,364.032,24.11583,46.99919,15.05067,
11/12/2019 17:00:56,57.476,,388.35,29.94766,61.72446,21.03772,
11/12/2019 16:00:56,62.77741,,443.018,48.85711,116.73748,44.01952,
11/12/2019 15:00:56,54.98033,,461.606,48.33154,124.88706,50.25223,
11/12/2019 14:00:56,46.76138,,531.024,37.75941,88.45135,32.95842,
11/12/2019 13:00:56,42.10067,,398.732,18.4389,37.30439,12.26993,
11/12/2019 12:00:56,48.03169,,443.83,24.18389,49.75564,16.66859,
11/12/2019 11:00:56,46.73317,,564.098,37.24225,102.3057,42.26083,
11/12/2019 10:00:56,45.66525,,458.496,35.7219,79.33589,28.70677,
11/12/2019 09:00:56,48.55233,,556.554,36.23845,115.00075,51.16212,
11/12/2019 08:00:56,45.04017,,507.232,26.86976,108.06337,52.65063,
11/12/2019 07:00:56,42.24167,,386.42,27.1555,70.14682,27.98933,
11/12/2019 06:00:56,40.33542,,354.438,32.07396,63.23813,20.34605,
11/12/2019 05:00:56,39.57672,,447.016,34.56896,65.47378,20.15786,
11/12/2019 04:00:56,37.39475,,460.484,29.35633,56.35238,17.62281,
11/12/2019 03:00:56,40.17833,,487.822,31.47375,50.92771,12.74122,
11/12/2019 02:00:56,39.70867,,343.5,29.59362,45.90648,10.53362,
11/12/2019 01:00:56,44.09,,443.808,27.91034,59.65695,20.71038,
11/12/2019 00:00:56,50.006,,537.286,36.16325,77.79227,26.72404,
11/11/2019 23:00:56,52.71917,,530.994,39.64564,74.95869,22.9103,
11/11/2019 22:00:56,54.68133,,542.202,40.37698,82.54582,27.67696,
11/11/2019 21:00:56,61.784,,619.55,47.57661,106.83523,38.6597,
11/11/2019 20:00:56,60.04667,,565.978,52.58255,125.40457,47.86298,
11/11/2019 19:00:56,53.3925,,503.926,54.95821,138.79527,54.74434,
11/11/2019 18:00:56,53.62583,,386.944,51.02905,107.86516,37.20258,
11/11/2019 17:00:56,60.39407,,330.632,43.00769,94.52068,33.65258,
11/11/2019 16:00:56,76.537,,526.34,57.76471,207.68749,97.80554,
11/11/2019 15:00:56,83.90492,,698.538,63.51405,313.92841,163.04276,
11/11/2019 14:00:56,92.33767,,766.316,56.20165,280.40627,146.23818,
11/11/2019 13:00:56,98.5322,,1133.954,66.19733,424.20078,233.28938,
11/11/2019 12:00:56,100.615,,1428.052,39.54993,209.42858,110.85054,
11/11/2019 11:00:56,81.80627,,1687.99,44.53175,343.342,194.80824,
11/11/2019 10:00:56,69.32167,,1683.618,44.61429,319.35531,179.1222,
11/11/2019 09:00:56,54.113,,1966.246,39.64277,236.14092,127.97712,
11/11/2019 08:00:56,53.72817,,1251.544,36.20946,168.343,86.28575,
11/11/2019 07:00:56,59.20283,,1198.722,30.61048,141.00936,71.99575,
11/11/2019 06:00:56,68.287,,1175.21,32.36474,138.53237,69.24695,
11/11/2019 05:00:56,73.52283,,1282.898,35.29616,152.2755,76.29499,
11/11/2019 04:00:56,81.68083,,1399.066,38.7948,174.34094,88.40503,
11/11/2019 03:00:56,84.1285,,1589.574,35.32197,170.96881,88.35951,
11/11/2019 02:00:56,90.72492,,1577.272,39.61048,186.31197,95.65197,
11/11/2019 01:00:56,93.09733,,1875.21,53.6418,257.34628,132.77973,
11/11/2019 00:00:56,84.99576,,1991.648,60.49276,279.69405,143.07413,
11/10/2019 23:00:56,86.17033,,1529.706,54.62265,224.97739,111.22866,
11/10/2019 22:00:56,77.738,,1432.944,57.59773,197.55485,91.29453,
11/10/2019 21:00:56,67.9105,,1485.152,64.3815,214.32915,97.8656,
11/10/2019 20:00:56,68.40433,,1047,65.64597,190.48905,81.67019,
11/10/2019 19:00:56,61.23417,,794.438,66.35915,222.55457,101.57397,
11/10/2019 18:00:56,57.02083,,434.996,56.99162,135.85397,51.04054,
11/10/2019 17:00:56,61.72933,,396.184,44.96419,77.7126,21.31788,
11/10/2019 16:00:56,70.71932,,318.282,44.8983,89.11067,28.86202,
11/10/2019 15:00:56,67.54525,,530.93,47.81718,112.9753,42.48176,
11/10/2019 14:00:56,76.36169,,520.548,47.86676,117.62369,45.43632,
11/10/2019 13:00:56,75.46525,,848.816,51.38808,225.04081,113.20619,
11/10/2019 12:00:56,57.81729,,1284.504,41.87701,192.85643,98.7466,
11/10/2019 11:00:56,57.35695,,1314.572,33.99927,199.33705,108.30638,
11/10/2019 10:00:56,52.79322,,1258.26,38.97718,204.92151,108.19406,
11/10/2019 09:00:56,47.55475,,1043.148,36.40837,161.00888,81.32394,
11/10/2019 08:00:56,50.07339,,915.956,36.4748,117.73267,52.68492,
11/10/2019 07:00:56,49.99898,,818.854,37.22178,122.46328,55.14338,
11/10/2019 06:00:56,53.06966,,813.272,36.89901,102.1161,42.77958,
11/10/2019 05:00:56,54.95831,,809.71,35.93653,100.55622,42.1671,
11/10/2019 04:00:56,60.93203,,964.418,40.38112,133.98308,61.56252,
11/10/2019 03:00:56,75.92233,,980.266,43.96134,137.27778,60.86607,
11/10/2019 02:00:56,75.48712,,1470.624,39.95399,177.46132,89.62916,
11/10/2019 01:00:56,70.65525,,1645.562,47.5132,229.46741,118.5685,
11/10/2019 00:00:56,72.57746,,1269.18,48.24948,180.63493,86.26039,
11/09/2019 23:00:56,81.39475,,1100.528,46.47521,132.35724,56.39474,
11/09/2019 22:00:56,73.77627,,1017.976,50.14139,142.17568,60.19331,
11/09/2019 21:00:56,56.3622,,912.744,46.56465,120.53439,48.18782,
11/09/2019 20:00:56,51.537,,939.252,57.36574,168.66517,72.79986,
11/09/2019 19:00:56,54.49576,,853.7,57.79004,173.41298,75.69207,
11/09/2019 18:00:56,52.26,,738.628,65.07929,190.72296,81.77681,
11/09/2019 17:00:56,54.7522,,327.256,50.12259,108.83518,38.06634,
11/09/2019 16:00:56,55.95525,,282.424,36.97678,66.38815,19.09136,
11/09/2019 15:00:56,48.62322,,282.152,35.33895,68.08536,21.32994,
11/09/2019 14:00:56,64.77627,,407.88,37.12942,84.37688,30.75975,
11/09/2019 13:00:56,90.18169,,723.578,47.7637,232.30067,120.35046,
11/09/2019 12:00:56,75.76492,,1009.486,42.00178,268.10797,147.44175,
11/09/2019 11:00:56,66.74017,,1732.174,45.78138,325.30386,182.38788,
11/09/2019 10:00:56,53.25661,,1338.302,41.04151,308.66393,174.73269,
11/09/2019 09:00:56,47.98559,,994.72,33.60574,196.33621,105.85024,
11/09/2019 08:00:56,53.60153,,922.008,37.41719,156.19925,77.3298,
11/09/2019 07:00:56,53.54932,,828.526,35.41283,143.26138,70.77743,
11/09/2019 06:00:56,60.35034,,975.854,35.66399,157.62241,79.53948,
11/09/2019 05:00:56,67.46542,,1016.852,35.65264,155.11451,77.93043,
11/09/2019 04:00:56,74.21898,,1224.31,37.34979,180.18401,93.07213,
11/09/2019 03:00:56,82.42533,,1497.098,39.77024,225.49459,121.134,
11/09/2019 02:00:56,73.20271,,1599.316,42.95745,250.9159,135.66362,
11/09/2019 01:00:56,80.83814,,1527.154,48.20217,245.57154,128.95165,
11/09/2019 00:00:56,86.87814,,1751.562,52.43125,304.04146,163.7895,
11/08/2019 23:00:56,80.06051,,1523.05,54.25543,284.89692,150.74339,
11/08/2019 22:00:56,69.60695,,1288.258,59.167,277.35759,142.35586,
11/08/2019 21:00:56,66.75797,,1438.866,66.72361,345.93083,182.0859,
11/08/2019 20:00:56,66.99746,,955.604,67.49101,287.80954,143.42828,
11/08/2019 19:00:56,67.91424,,1014.102,59.132,226.36104,108.55675,
11/08/2019 18:00:56,63.3922,,569.38,54.85172,151.35774,63.00031,
11/08/2019 17:00:56,58.8878,,255.048,37.73737,80.78742,27.86276,
11/08/2019 16:00:56,53.04932,,272.266,37.0335,72.75447,23.18381,
11/08/2019 15:00:56,57.77119,,232.904,29.8959,60.18084,19.95158,
11/08/2019 14:00:56,78.93186,,261.052,32.77006,70.20673,24.2051,
11/08/2019 13:00:56,95.21525,,748.95,58.08624,217.51454,102.94567,
11/08/2019 12:00:56,90.85186,,1801.288,66.96505,419.24105,227.76517,
11/08/2019 11:00:56,87.32407,,1513.736,52.36158,355.01602,197.3895,
11/08/2019 10:00:56,66.96186,,2026.234,42.01733,309.65764,174.80654,
11/08/2019 09:00:56,52.27797,,1093.892,35.09954,243.8756,136.33839,
11/08/2019 08:00:56,47.14763,,678.7,31.18514,99.27021,44.43739,
11/08/2019 07:00:56,51.09542,,719.698,33.96101,75.06894,26.83087,
11/08/2019 06:00:56,56.4878,,623.756,32.43433,86.77453,35.37448,
11/08/2019 05:00:56,61.94847,,727.134,36.29981,109.71948,47.89997,
11/08/2019 04:00:56,66.80017,,827.382,39.14123,167.02212,82.91448,
11/08/2019 03:00:56,71.15085,,939.17,41.95438,199.34066,102.42151,
11/08/2019 02:00:56,80.67831,,1164.398,49.17437,205.59258,101.90941,
11/08/2019 01:00:56,81.51881,,1531.756,52.59588,260.20982,135.49486,
11/08/2019 00:00:56,86.79155,,1723.904,60.69498,265.13959,133.47306,
11/07/2019 23:00:56,86.29508,,1771.192,62.71554,295.2947,151.80853,
11/07/2019 22:00:56,75.4281,,1395.36,63.5134,267.2071,132.89466,
11/07/2019 21:00:56,69.47695,,1138.418,63.10605,245.38799,118.64623,
